
济宁裁缝大叔,#genre#
浙江卫视,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=11
北京卫视,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=12
河南卫视,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=13
河南都市,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=14
河南民生,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=15
河南梨园,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=16
河南教育,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=0
娄底卫视,video://http://www.ldntv.cn/folder51/folder154/folder171
河南都市,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=14
河南卫视,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=13
北京卫视,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=12
CCTV13,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=10
浙江卫视,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=11
CCTV12,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=9
CCTV11,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=8
CCTV10,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=7
CCTV9,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=6
CCTV7,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=5
河南民生,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=15
河南梨园,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=16
北京卫视,video://https://www.xuexi.cn/xxqg.html?id=b2e730bcb7e8468ea028135c602a561d
东南卫视,video://https://www.xuexi.cn/xxqg.html?id=74cd6a0403ff4ce7829f04d4cdf4c0a5

河北卫视,video://https://www.xuexi.cn/xxqg.html?id=39f6908c16d74aeab67c78eeb37e17dd
天津卫视,video://https://www.xuexi.cn/xxqg.html?id=f34309e518fb41579c46cbef4d56c51d
陕西卫视,video://http://live.snrtv.com/star#https://www.xuexi.cn/xxqg.html?id=63fbcee70e0140c991541b5412c9552d
陕西卫视,video://http://live.snrtv.com/star
陕西卫视1,video://https://www.jxntv.cn/live/#/jxtv2
北京卫视,video://https://www.xuexi.cn/xxqg.html?id=b2e730bcb7e8468ea028135c602a561d
东南卫视,video://https://www.xuexi.cn/xxqg.html?id=74cd6a0403ff4ce7829f04d4cdf4c0a5
江西都市,https://boot-video.xuexi.cn/video/1004/p/9bfe1dad14a441868df1e2ddeb36edd6-9c5f765986004d6ebd111bd43fed194e-2.mp4
#https://www.xuexi.cn/lgpage/detail/index.html?id=3783835111796010405&item_id=3783835111796010405
河北卫视,video://https://www.xuexi.cn/xxqg.html?id=39f6908c16d74aeab67c78eeb37e17dd
天津卫视,video://https://www.xuexi.cn/xxqg.html?id=f34309e518fb41579c46cbef4d56c51d
陕西卫视,video://http://live.snrtv.com/star#https://www.xuexi.cn/xxqg.html?id=63fbcee70e0140c991541b5412c9552d
陕西卫视,video://http://live.snrtv.com/star
陕西卫视1,video://https://www.jxntv.cn/live/#/jxtv2

北京卫视,video://https://www.xuexi.cn/xxqg.html?id=b2e730bcb7e8468ea028135c602a561d
东南卫视,video://https://www.xuexi.cn/xxqg.html?id=74cd6a0403ff4ce7829f04d4cdf4c0a5

河北卫视,video://https://www.xuexi.cn/xxqg.html?id=39f6908c16d74aeab67c78eeb37e17dd
天津卫视,video://https://www.xuexi.cn/xxqg.html?id=f34309e518fb41579c46cbef4d56c51d
陕西卫视,video://http://live.snrtv.com/star
陕西卫视,video://http://live.snrtv.com/star
陕西卫视,video://https://www.xuexi.cn/xxqg.html?id=63fbcee70e0140c991541b5412c9552d


兵团卫视,video://https://www.xuexi.cn/xxqg.html?id=16bcdb12d690488286ffec580c9ca249
新疆卫视,video://https://www.xuexi.cn/xxqg.html?id=95b30ad2b3c14b32ac7f915769d080bb
宁夏卫视,video://https://www.xuexi.cn/xxqg.html?id=782bc32aad614b6c9c078fd7bea95488#,video://https://live-pc.xuexi.cn/merged/nxtv_merge_cqhd.m3u8?auth_key=1758898222-0-17588987318793588-36b75a3fe3166768c7869d071fba4c9e&yid=17588987318793588
青海卫视,video://https://www.xuexi.cn/xxqg.html?id=49718a9c8d364f6b8c6e666739e90780#,video://https://live-pc.xuexi.cn/merged/qhtv_merge_cqhd.m3u8?auth_key=1758898321-0-17588987318793588-d38647e55e6843f0aa21aadb4ba0afbd&yid=17588987318793588

兵团卫视,video://https://www.xuexi.cn/xxqg.html?id=16bcdb12d690488286ffec580c9ca249
新疆卫视,video://https://www.xuexi.cn/xxqg.html?id=95b30ad2b3c14b32ac7f915769d080bb
宁夏卫视,video://https://www.xuexi.cn/xxqg.html?id=782bc32aad614b6c9c078fd7bea95488#,video://https://live-pc.xuexi.cn/merged/nxtv_merge_cqhd.m3u8?auth_key=1758898222-0-17588987318793588-36b75a3fe3166768c7869d071fba4c9e&yid=17588987318793588
青海卫视,video://https://www.xuexi.cn/xxqg.html?id=49718a9c8d364f6b8c6e666739e90780#,video://https://live-pc.xuexi.cn/merged/qhtv_merge_cqhd.m3u8?auth_key=1758898321-0-17588987318793588-d38647e55e6843f0aa21aadb4ba0afbd&yid=17588987318793588

东南卫视,video://https://www.xuexi.cn/xxqg.html?id=74cd6a0403ff4ce7829f04d4cdf4c0a5
陕西卫视,video://http://live.snrtv.com/star
陕西卫视,video://http://live.snrtv.com/star
陕西卫视,video://https://www.xuexi.cn/xxqg.html?id=63fbcee70e0140c991541b5412c9552d
天津卫视,video://https://www.xuexi.cn/xxqg.html?id=f34309e518fb41579c46cbef4d56c51d
河北卫视,video://https://www.xuexi.cn/xxqg.html?id=39f6908c16d74aeab67c78eeb37e17dd
兵团卫视,video://https://www.xuexi.cn/xxqg.html?id=16bcdb12d690488286ffec580c9ca249
新疆卫视,video://https://www.xuexi.cn/xxqg.html?id=95b30ad2b3c14b32ac7f915769d080bb
宁夏卫视,video://https://www.xuexi.cn/xxqg.html?id=782bc32aad614b6c9c078fd7bea95488#video://https://live-pc.xuexi.cn/merged/nxtv_merge_cqhd.m3u8?auth_key=1758898222-0-17588987318793588-36b75a3fe3166768c7869d071fba4c9e&yid=17588987318793588
青海卫视,video://https://www.xuexi.cn/xxqg.html?id=49718a9c8d364f6b8c6e666739e90780#video://https://live-pc.xuexi.cn/merged/qhtv_merge_cqhd.m3u8?auth_key=1758898321-0-17588987318793588-d38647e55e6843f0aa21aadb4ba0afbd&yid=17588987318793588
北京卫视,video://https://www.xuexi.cn/xxqg.html?id=b2e730bcb7e8468ea028135c602a561d


兵团卫视,video://https://www.xuexi.cn/xxqg.html?id=16bcdb12d690488286ffec580c9ca249
新疆卫视,video://https://www.xuexi.cn/xxqg.html?id=95b30ad2b3c14b32ac7f915769d080bb
宁夏卫视,video://https://www.xuexi.cn/xxqg.html?id=782bc32aad614b6c9c078fd7bea95488#video://https://live-pc.xuexi.cn/merged/nxtv_merge_cqhd.m3u8?auth_key=1758898222-0-17588987318793588-36b75a3fe3166768c7869d071fba4c9e&yid=17588987318793588
青海卫视,video://https://www.xuexi.cn/xxqg.html?id=49718a9c8d364f6b8c6e666739e90780#video://https://live-pc.xuexi.cn/merged/qhtv_merge_cqhd.m3u8?auth_key=1758898321-0-17588987318793588-d38647e55e6843f0aa21aadb4ba0afbd&yid=17588987318793588

天津卫视,video://https://www.xuexi.cn/xxqg.html?id=f34309e518fb41579c46cbef4d56c51d
河北卫视,video://https://www.xuexi.cn/xxqg.html?id=39f6908c16d74aeab67c78eeb37e17dd
兵团卫视,video://https://www.xuexi.cn/xxqg.html?id=16bcdb12d690488286ffec580c9ca249
新疆卫视,video://https://www.xuexi.cn/xxqg.html?id=95b30ad2b3c14b32ac7f915769d080bb
宁夏卫视,video://https://www.xuexi.cn/xxqg.html?id=782bc32aad614b6c9c078fd7bea95488#,video://https://live-pc.xuexi.cn/merged/nxtv_merge_cqhd.m3u8?auth_key=1758898222-0-17588987318793588-36b75a3fe3166768c7869d071fba4c9e&yid=17588987318793588
青海卫视,video://https://www.xuexi.cn/xxqg.html?id=49718a9c8d364f6b8c6e666739e90780#,video://https://live-pc.xuexi.cn/merged/qhtv_merge_cqhd.m3u8?auth_key=1758898321-0-17588987318793588-d38647e55e6843f0aa21aadb4ba0afbd&yid=17588987318793588

CCTV5,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=3
河南电信的酒店源,#genre#


CCTV1,http://120.202.94.181:9446/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://120.202.94.181:9446/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://120.202.94.181:9446/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://120.202.94.181:9446/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://120.202.94.181:9446/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://120.202.94.181:9446/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://120.202.94.181:9446/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://120.202.94.181:9446/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://120.202.94.181:9446/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://120.202.94.181:9446/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://120.202.94.181:9446/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://120.202.94.181:9446/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://120.202.94.181:9446/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://120.202.94.181:9446/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://120.202.94.181:9446/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://120.202.94.181:9446/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北综合,http://120.202.94.181:9446/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
湖北影视,http://120.202.94.181:9446/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
湖北生活,http://120.202.94.181:9446/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
来自湖北移通的源(120.202.94.181:9446)共有26个频道：
湖北教育,http://120.202.94.181:9446/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
湖南电视,http://120.202.94.181:9446/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://120.202.94.181:9446/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://120.202.94.181:9446/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://120.202.94.181:9446/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://120.202.94.181:9446/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://120.202.94.181:9446/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0


VOA美国之音,https://voa-ingest.akamaized.net/hls/live/2033878/tvmc08/playlist.m3u8#https://media.hndyjyfw.gov.cn/live/jz-cctv-1/live.m3u8
美国之音,http://voa-ingest.akamaized.net/hls/live/2035206/151_124L/playlist.m3u8#https://media.hndyjyfw.gov.cn/live/jz-cctv-1/live.m3u8




东方财经,http://112.226.186.244:1025/udp/239.253.254.94:8000#http://112.226.186.244:1025/udp/239.253.254.186:8000
CHC动作电影,http://112.226.186.244:1025/udp/239.253.254.153:8000
CHC电影,http://112.226.186.244:1025/udp/239.253.254.154:8000
CHC家庭影院,http://112.226.186.244:1025/udp/239.253.254.152:8000
CCTV1,http://112.226.186.244:1025/udp/239.253.254.77:8000#http://112.226.186.244:1025/udp/239.253.254.77:8000#http://112.226.186.244:1025/udp/239.253.254.77:8000#http://112.226.186.244:1025/udp/239.253.254.77:8000
CCTV2,http://112.226.186.244:1025/udp/239.253.254.232:8000
CCTV3,http://112.226.186.244:1025/udp/239.253.254.191:8000
CCTV4,http://112.226.186.244:1025/udp/239.253.254.111:8000
CCTV-4,http://112.226.186.244:1025/udp/239.253.254.186:8000
CCTV+4,http://112.226.186.244:1025/udp/239.253.254.187:8000#http://112.226.186.244:1025/udp/239.253.254.187:8000
CCTV5,http://112.226.186.244:1025/udp/239.253.254.192:8000
CCTV5+,http://112.226.186.244:1025/udp/239.253.254.80:8000
CCTV6,http://112.226.186.244:1025/udp/239.253.254.193:8000
CCTV7,http://112.226.186.244:1025/udp/239.253.254.233:8000
CCTV8,http://112.226.186.244:1025/udp/239.253.254.194:8000
CCTV9,http://112.226.186.244:1025/udp/239.253.254.79:8000
CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
CCTV2,https://play.kankanlive.com/live/1698234898628961.m3u8
CCTV4,https://play.kankanlive.com/live/1698234936258960.m3u8
CCTV9,https://play.kankanlive.com/live/1698423397390920.m3u8
CCTV10,https://play.kankanlive.com/live/1698423445959919.m3u8
CCTV11,https://play.kankanlive.com/live/1698423476198918.m3u8
CCTV12,https://play.kankanlive.com/live/1698423511884917.m3u8
CCTV13,https://play.kankanlive.com/live/1698423543275916.m3u8
CCTV14,https://play.kankanlive.com/live/1698423575756915.m3u8
CCTV15,https://play.kankanlive.com/live/1698423607826914.m3u8
CCTV17,https://play.kankanlive.com/live/1698423272597921.m3u8
CGTN,https://play.kankanlive.com/live/1698423645566913.m3u8

CCTV10,http://112.226.186.244:1025/udp/239.253.254.234:8000
CCTV11,http://112.226.186.244:1025/udp/239.253.254.169:8000
CCTV12,http://112.226.186.244:1025/udp/239.253.254.235:8000
CCTV13,http://112.226.186.244:1025/udp/239.253.254.175:8000
CCTV14,http://112.226.186.244:1025/udp/239.253.254.236:8000
CCTV15,http://112.226.186.244:1025/udp/239.253.254.170:8000
CCTV17,http://112.226.186.244:1025/udp/239.253.254.168:8000
CETV1,http://112.226.186.244:1025/udp/239.253.254.110:8000
CETV4,http://112.226.186.244:1025/udp/239.253.254.116:8000
CGTN,http://112.226.186.244:1025/udp/239.253.254.182:8000
CGTN,http://112.226.186.244:1025/udp/239.253.254.183:8000
CGTN,http://112.226.186.244:1025/udp/239.253.254.184:8000
CGTN,http://112.226.186.244:1025/udp/239.253.254.185:8000
CGTN,http://112.226.186.244:1025/udp/239.253.254.188:8000
CGTN,http://112.226.186.244:1025/udp/239.253.254.189:8000
法制天地,http://112.226.186.244:1025/udp/239.253.254.96:8000
乐游,http://112.226.186.244:1025/udp/239.253.254.97:8000
都市剧场,http://112.226.186.244:1025/udp/239.253.254.98:8000
山东教育,http://112.226.186.244:1025/udp/239.253.254.59:8000
山东农科,http://112.226.186.244:1025/udp/239.253.254.24:8000
山东齐鲁,http://112.226.186.244:1025/udp/239.253.254.114:8000
山东少儿,http://112.226.186.244:1025/udp/239.253.254.25:8000
山东生活,http://112.226.186.244:1025/udp/239.253.254.151:8000
山东体育,http://112.226.186.244:1025/udp/239.253.254.22:8000
山东卫视,http://112.226.186.244:1025/udp/239.253.254.78:8000
山东文旅,http://112.226.186.244:1025/udp/239.253.254.160:8000
山东新闻,http://112.226.186.244:1025/udp/239.253.254.23:8000
山东综艺,http://112.226.186.244:1025/udp/239.253.254.159:8000
齐鲁频道,http://112.226.186.244:1025/udp/239.253.254.18:8000
山东影视,http://112.226.186.244:1025/udp/239.253.254.19:8000
山东生活,http://112.226.186.244:1025/udp/239.253.254.20:8000
山东综艺,http://112.226.186.244:1025/udp/239.253.254.21:8000
山东体育,http://112.226.186.244:1025/udp/239.253.254.22:8000
山东公共,http://112.226.186.244:1025/udp/239.253.254.23:8000
山东农科,http://112.226.186.244:1025/udp/239.253.254.24:8000
山东少儿,http://112.226.186.244:1025/udp/239.253.254.25:8000
山东国际,http://112.226.186.244:1025/udp/239.253.254.26:8000
安徽卫视,http://112.226.186.244:1025/udp/239.253.254.87:8000
北京卫视,http://112.226.186.244:1025/udp/239.253.254.85:8000
茶频道,http://112.226.186.244:1025/udp/239.253.254.143:8000
东方财经,http://112.226.186.244:1025/udp/239.253.254.94:8000
东方卫视,http://112.226.186.244:1025/udp/239.253.254.86:8000
东南卫视,http://112.226.186.244:1025/udp/239.253.254.105:8000
动漫秀场,http://112.226.186.244:1025/udp/239.253.254.115:8000
都市剧场,http://112.226.186.244:1025/udp/239.253.254.98:8000
法治天地,http://112.226.186.244:1025/udp/239.253.254.96:8000
甘肃卫视,http://112.226.186.244:1025/udp/239.253.254.74:8000
广东卫视,http://112.226.186.244:1025/udp/239.253.254.90:8000
广西卫视,http://112.226.186.244:1025/udp/239.253.254.197:8000
贵州卫视,http://112.226.186.244:1025/udp/239.253.254.113:8000
海南卫视,http://112.226.186.244:1025/udp/239.253.254.179:8000
海洋,http://112.226.186.244:1025/udp/239.253.254.67:8000
河北卫视,http://112.226.186.244:1025/udp/239.253.254.112:8000
河南卫视,http://112.226.186.244:1025/udp/239.253.254.190:8000
黑龙江卫视,http://112.226.186.244:1025/udp/239.253.254.93:8000
湖北卫视,http://112.226.186.244:1025/udp/239.253.254.88:8000
湖南卫视,http://112.226.186.244:1025/udp/239.253.254.82:8000
吉林卫视,http://112.226.186.244:1025/udp/239.253.254.173:8000
江苏卫视,http://112.226.186.244:1025/udp/239.253.254.83:8000
江西卫视,http://112.226.186.244:1025/udp/239.253.254.47:8000
金色学堂,http://112.226.186.244:1025/udp/239.253.254.101:8000
金鹰纪实,http://112.226.186.244:1025/udp/239.253.254.103:8000
金鹰卡通,http://112.226.186.244:1025/udp/239.253.254.117:8000
精彩电影,http://112.226.186.244:1025/udp/239.253.254.142:8000
卡酷少儿,http://112.226.186.244:1025/udp/239.253.254.66:8000
莱西,http://112.226.186.244:1025/udp/239.253.254.247:8000
崂山,http://112.226.186.244:1025/udp/239.253.254.242:8000
梨园,http://112.226.186.244:1025/udp/239.253.254.139:8000
辽宁卫视,http://112.226.186.244:1025/udp/239.253.254.92:8000
魅力足球,http://112.226.186.244:1025/udp/239.253.254.100:8000
平度,http://112.226.186.244:1025/udp/239.253.254.248:8000
青岛李沧,http://112.226.186.244:1025/udp/239.253.254.249:8000
青岛李沧,http://112.226.186.244:1025/udp/239.253.254.250:8000
青岛李沧,http://112.226.186.244:1025/udp/239.253.254.251:8000
青岛李沧,http://112.226.186.244:1025/udp/239.253.254.252:8000
青岛李沧,http://112.226.186.244:1025/udp/239.253.254.253:8000
青岛生活,http://112.226.186.244:1025/udp/239.253.254.244:8000
青岛综合,http://112.226.186.244:1025/udp/239.253.254.243:8000
青海卫视,http://112.226.186.244:1025/udp/239.253.254.195:8000
山东购物,http://112.226.186.244:1025/udp/239.253.254.104:8000

深圳卫视,http://112.226.186.244:1025/udp/239.253.254.91:8000
生活时尚,http://112.226.186.244:1025/udp/239.253.254.99:8000
四川卫视,http://112.226.186.244:1025/udp/239.253.254.180:8000
四海钓鱼,http://112.226.186.244:1025/udp/239.253.254.109:8000
四海钓鱼,http://112.226.186.244:1025/udp/239.253.254.144:8000
天津卫视,http://112.226.186.244:1025/udp/239.253.254.89:8000
文物宝库,http://112.226.186.244:1025/udp/239.253.254.141:8000
武术世界,http://112.226.186.244:1025/udp/239.253.254.140:8000
云南卫视,http://112.226.186.244:1025/udp/239.253.254.196:8000
浙江卫视,http://112.226.186.244:1025/udp/239.253.254.84:8000
中国交通,http://112.226.186.244:1025/udp/239.253.254.177:8000
重庆卫视,http://112.226.186.244:1025/udp/239.253.254.38:8000
综合,http://112.226.186.244:1025/udp/239.253.254.245:8000
综合,http://112.226.186.244:1025/udp/239.253.254.246:8000
游戏风云,http://112.226.186.244:1025/udp/239.253.254.95:8000
游戏风云,http://112.226.186.244:1025/udp/239.253.254.95:8000

生活时尚,http://112.226.186.244:1025/udp/239.253.254.99:8000
魅力足球,http://112.226.186.244:1025/udp/239.253.254.100:8000
金色学堂,http://112.226.186.244:1025/udp/239.253.254.101:8000
动漫秀场,http://112.226.186.244:1025/udp/239.253.254.115:8000
4K测试,http://112.226.186.244:1025/udp/239.253.254.102:8000
CHC家庭影院,http://112.226.186.244:1025/udp/239.253.254.152:8000
CHC动作电影,http://112.226.186.244:1025/udp/239.253.254.153:8000
CHC电影,http://112.226.186.244:1025/udp/239.253.254.154:8000
CCTV1,http://112.226.186.244:1025/udp/239.253.254.77:8000
CCTV2,http://112.226.186.244:1025/udp/239.253.254.234:8000
CCTV3,http://112.226.186.244:1025/udp/239.253.254.4:8000
CCTV4,http://112.226.186.244:1025/udp/239.253.254.111:8000
CCTV5,http://112.226.186.244:1025/udp/239.253.254.6:8000
CCTV5+,http://112.226.186.244:1025/udp/239.253.254.80:8000
CCTV6,http://112.226.186.244:1025/udp/239.253.254.7:8000
CCTV7,http://112.226.186.244:1025/udp/239.253.254.235:8000
CCTV8,http://112.226.186.244:1025/udp/239.253.254.9:8000
CCTV9,http://112.226.186.244:1025/udp/239.253.254.79:8000
CCTV10,http://112.226.186.244:1025/udp/239.253.254.236:8000
CCTV11,http://112.226.186.244:1025/udp/239.253.254.12:8000
CCTV12,http://112.226.186.244:1025/udp/239.253.254.237:8000
